QA/QC ?,Monitoring Session ,Date Processed,Processed by,Location,Propagule ID,Dead/Alive/Dying,Plumule color,Hypocotyl color,Epicotyl length (cm),Treatment,Mainstem leaf count,Total leaf count,Mainstem leaf node count,Total leaf node count,Condition,Notes,Date entered,Data entered by
Y,5,10/27/2021,"AJH, NCD",11B,625,A,G,G,8.9,CC,0,0,2,2,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,618,A,G,G,6.5,BB,2,2,1,1,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,554,A,G,G,12.1,BB,4,4,2,2,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,620,A,G,G,10.2,CC,2,2,1,1,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,627,D,B,B,6.8,TP,0,0,2,2,D,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,647,A,G,G,9.3,CC,4,4,2,2,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,616,A,NA,G,NA,BB,0,0,NA,NA,W,Missing node?,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,606,A,G,G,10.3,CC,2,2,1,1,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,602,A,G,G,7.2,CC,2,2,2,2,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,622,D,B,B,4.5,TP,0,0,1,1,D,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,633,A,G,G,7,BB,2,2,1,1,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,617,D,NA,B,NA,TP,0,0,NA,NA,D,Missing node?,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,653,D,NA,B,NA,CC,0,0,NA,NA,D,Missing node?,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,608,A,G,G,4,TP,3,3,2,2,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,624,D,B,B,3.5,CC,1,1,NA,NA,D,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,631,A,G,G,7,TP,2,2,1,1,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,639,A,B,G,2.2,BB,0,0,1,1,W,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,614,A,G,G,6.3,BB,2,2,1,1,H,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,645,D,B,B,8.4,TP,0,0,1,1,D,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,637,D,B,BG,7.3,BB,2,2,1,1,D,,4/15/2022,AJH
Y,5,10/27/2021,"AJH, NCD",11B,641,A,G,G,2.8,CC,2,2,1,1,H,,4/15/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,727,A,G,G,11.5,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,728,D,B,B,5,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,706,D,B,B,4,TP,2,2,2,2,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,721,D,B,B,2,BB,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,720,A,G,G,5,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,723,A,B,G,7,TP,0,0,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,702,D,B,B,NA,BB,NA,NA,NA,NA,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,705,A,G,G,2.5,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,713,A,G,G,5.5,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,667,D,B,B,4.4,CC,1,1,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,731,D,B,B,1,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,661,A,G,G,6,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,730,A,G,G,2.3,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,718,D,B,B,3.5,BB,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,709,A,G,G,5.5,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,701,D,B,B,NA,CC,NA,NA,NA,NA,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,715,D,B,B,3.9,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,710,A,G,G,5,CC,0,0,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,708,D,B,G,4.2,BB,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,711,A,G,G,5,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,704,D,B,B,2.1,CC,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,702,D,B,G,4,TP,2,2,1,1,D,Leaves brown,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,720,A,G,G,5.1,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,723,A,B,G,7,TP,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,722,D,B,B,3.3,CC,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,719,A,G,G,5.4,TP,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,712,A,G,G,10.4,TP,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,714,A,G,G,3,BB,2,2,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,650,A,G,G,9.5,CC,4,4,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,677,D,NA,B,NA,TP,0,0,NA,NA,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,630,A,G,G,8,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,657,D,B,B,7.8,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,634,D,B,B,3.2,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,656,A,G,G,10,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,648,D,B,B,3.7,BB,1,1,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,662,A,G,G,7,BB,2,2,2,3,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,664,A,G,G,9.5,CC,6,6,3,3,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,638,A,G,G,11.1,CC,5,5,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,646,A,G,G,16.5,TP,3,3,3,3,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,642,D,B,B,4,BB,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,636,D,B,B,2,BB,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,658,A,G,G,9,TP,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,685,A,G,G,4.2,TP,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,669,D,B,B,NA,BB,NA,NA,NA,NA,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,640,D,B,B,1,TP,1,1,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,632,A,G,G,6.2,CC,4,4,2,2,H,2 CURLED 2 NOT,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,652,A,NA,G,NA,TP,NA,NA,NA,NA,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,654,A,G,G,3.6,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,644,A,G,G,6.5,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,660,A,G,G,5.5,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,679,A,G,G,6.1,BB,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,725,A,G,G,10,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,724,D,B,B,7,BB,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,717,A,G,G,6,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,716,D,B,B,7.5,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,726,A,G,G,7.1,TP,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10C,729,A,G,G,5,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,585,D,B,B,4.3,TP,NA,NA,NA,NA,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,576,A,G,G,6.2,CC,0,0,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,577,D,B,B,4,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,573,A,G,G,5,TP,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,564,D,B,B,6,BB,2,2,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,552,A,G,G,7.2,TP,4,4,2,2,H,2 CURLED 2 OPEN,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,575,D,B,G,4.4,BB,0,0,1,1,D,NODE BROKE OFF,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,556,A,G,G,5.5,BB,2,2,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,559,A,G,G,7.7,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,581,D,B,B,NA,CC,0,0,2,2,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,565,A,G,G,7,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,570,A,G,G,4,BB,2,2,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,560,D,B,G,2,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,572,A,G,G,2.5,TP,2,2,1,1,W,1 leaf browning,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,555,A,G,G,8,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,568,A,G,G,9,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,626,D,B,B,8.3,BB,2,2,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,569,A,G,G,11.7,TP,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,553,A,G,G,13.2,TP,6,6,2,2,H,4 open 2 curled,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,558,A,G,G,9,TP,6,6,3,3,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,571,A,G,G,6.5,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,567,D,B,G,7.2,BB,1,1,2,2,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,579,A,G,G,2.7,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,574,A,G,G,4,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,587,A,G,G,4.5,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,562,A,G,G,3,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,561,D,B,G,12,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,589,A,G,G,4,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,563,A,G,G,8,TP,3,3,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",11C,583,A,G,G,7.5,BB,1,1,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,665,D,B,B,6.6,TP,1,1,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,666,A,G,G,2.2,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,697,A,B,G,6.4,CC,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,682,A,G,G,10,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,680,A,G,G,7,TP,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,687,D,B,B,3.5,TP,0,0,2,2,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,698,D,B,G,5,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,688,D,B,B,3,CC,1,1,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,686,D,B,G,5,TP,0,0,2,2,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,678,A,G,G,13.1,BB,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,696,D,B,B,1.5,CC,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,692,D,B,G,4.1,BB,1,1,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,690,D,B,B,5.5,CC,1,1,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,668,A,G,G,14.8,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,670,A,G,G,7.9,CC,1,1,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,684,A,G,G,4.3,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,681,A,G,G,4.7,CC,4,4,2,2,H,2 OPEN 2 CURLED LEAVES,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,676,A,G,G,6,TP,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,645,A,G,G,6.7,BB,4,4,2,2,H,2 OPEN 2 CURLED LEAVES,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,675,D,G,G,4.9,BB,0,0,NA,NA,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,683,A,G,G,10.2,TP,4,4,2,2,H,2 OPEN 2 CURLED LEAVES,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,694,A,G,G,3.7,BB,0,0,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,707,D,B,G,2.8,BB,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,693,A,G,G,4.3,CC,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,699,D,B,B,7.8,TP,2,2,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,689,A,G,G,3,BB,0,0,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,672,D,B,B,4,TP,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,690,D,B,B,5,CC,1,1,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,674,D,B,B,6.5,BB,0,0,1,1,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,700,D,B,B,5.5,CC,0,0,2,2,D,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10A,691,A,G,G,10.5,TP,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,643,A,G,G,3.9,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,673,A,G,G,8.5,TP,6,6,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,671,A,G,G,5.6,BB,2,2,1,1,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,659,A,G,G,9.1,CC,4,4,2,2,H,,4/18/2022,AJH
Y,5,10/28/2021,"AJH, NCD",10B,663,A,B,B ,5.5,TP,0,0,1,1,D,,4/18/2022,AJH
Y,6,11/4/2021,AJH,11A,558,A,G,G,9.8,TP,6,6,3,3,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,570,A,G,G,4,BB,2,2,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,574,A,G,G,4.5,BB,2,2,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,587,A,G,G,5,CC,3,3,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,563,A,G,G,8.9,TP,3,3,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,565,A,G,G,9.2,CC,4,4,2,2,H,2 CURLED 2 OPEN,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,581,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,NO PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,571,A,G,G,7.5,CC,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,576,A,G,G,6,CC,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,564,D,B,B,6,BB,NA,NA,NA,NA,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,556,A,G,G,5,BB,2,2,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,562,A,G,G,9,CC,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,589,A,G,G,4,CC,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,583,A,G,G,7.5,BB,3,3,2,2,H,2 CURLED 2 OPEN,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,567,D,B,B,NA,BB,NA,NA,NA,NA,Dead,BROKEN PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,561,D,B,B,NA,BB,NA,NA,NA,NA,Dead,BROKEN PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,572,A,G,G,2.5,TP,0,0,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,559,A,G,G,9,CC,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,555,A,G,G,9,CC,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,568,A,G,G,9.5,CC,3,3,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,552,A,G,G,8.2,TP,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,569,A,G,G,15,TP,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,553,A,G,G,11.1,TP,6,6,3,3,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,575,D,B,G,NA,BB,NA,NA,NA,NA,Dead,BROKEN PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,573,A,G,G,4.8,TP,4,4,1,1,H,2 CURLED 2 OPEN,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,577,D,B,B,3,TP,NA,NA,1,1,D,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,585,D,B,B,5,TP,1,1,1,1,D,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,626,D,B,B,9.1,BB,1,1,1,1,D,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,579,A,G,G,2.3,BB,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11A,560,D,B,B,2,TP,NA,NA,1,1,D,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,595,D,B,B,6,TP,1,1,1,1,D,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,609,A,B,G,4.7,BB,1,1,1,1,W,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,557,A,G,G,4.5,CC,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,566,D,B,B,6,TP,NA,NA,1,1,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,607,A,G,G,5,BB,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,598,A,G,G,10.5,TP,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,605,D,B,B,3.5,TP,NA,NA,1,1,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,621,A,G,G,10,CC,4,4,2,2,H,2 CURLED 2 OPEN,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,590,A,G,G,6,CC,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,586,A,G,G,7,BB,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,613,A,G,G,5.5,CC,4,4,1,1,H,2 CURLED 2 OPEN,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,615,A,G,G,8.1,CC,4,4,1,1,H,2 CURLED 2 OPEN,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,584,D,B,B,3.5,TP,NA,NA,1,1,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,611,A,G,G,13,TP,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,593,A,G,G,8.2,CC,4,4,2,2,H,2 CURLED 2 OPEN,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,597,A,G,G,5.5,CC,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,604,D,B,B,NA,BB,NA,NA,NA,NA,Dead,BROKEN PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,578,A,G,G,6,TP,4,4,2,2,H,2 CURLED 2 OPEN,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,619,A,G,G,8.5,BB,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,601,A,G,G,10,TP,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,600,A,G,G,7,BB,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,582,A,G,G,7.1,CC,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,599,A,G,G,4.5,CC,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,596,A,G,G,6.5,CC,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,592,A,G,G,2.4,BB,4,4,1,1,H,2 CURLED 2 OPEN,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,594,D,B,B,11,BB,NA,NA,NA,NA,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,588,A,G,G,4.5,TP,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,591,D,B,B,4,TP,NA,NA,NA,NA,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,603,D,B,B,7,BB,NA,NA,NA,NA,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11B,580,D,B,B,8,BB,NA,NA,NA,NA,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,623,A,G,G,NA,TP,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,617,D,B,B,NA,TP,NA,NA,NA,NA,Dead,BROKEN PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,653,D,B,B,NA,CC,NA,NA,NA,NA,Dead,BROKEN PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,622,A,B,B,NA,TP,NA,NA,NA,NA,H,"BULGING, GOING TO HAVE NEW SPROUTS",5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,651,A,B,B,6,TP,1,1,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,627,D,B,B,NA,TP,NA,NA,NA,NA,Dead,BROKEN PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,608,A,G,G,15,TP,3,3,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,639,A,B,G,2,BB,0,0,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,625,A,G,G,9,CC,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,624,D,B,B,3.4,CC,1,1,1,1,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,602,A,G,G,8.2,CC,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,620,A,G,G,10,CC,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,554,A,G,G,12.5,BB,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,645,D,B,B,7.4,TP,0,0,1,1,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,631,A,G,G,9,TP,2,2,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,610,A,G,G,13,BB,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,616,A,NA,G,NA,BB,NA,NA,NA,NA,H,NO PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,633,A,G,G,6,BB,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,647,A,G,G,12,CC,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,612,A,G,G,12,CC,4,4,2,2,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,629,D,B,B,5,CC,0,0,1,1,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,649,A,G,G,4.2,BB,0,0,1,1,H,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,635,A,NA,G,NA,TP,NA,NA,NA,NA,H,NO PLUM,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,628,D,B,B,4.6,TP,0,0,1,1,Dead,,5/13/2022,AJH
Y,6,11/4/2021,AJH,11C,614,A,G,G,3,BB,2,2,1,1,H,,5/13/2022,AJH
